/1	34958
2	14415
3	33301
4	26727
5	21948
6	13880
7	17615
8	42963
9	43712
10	24136
11	11916
12	31855
13	16466
14	18608
15	47096
16	43848
17	12487
18	27650
19	27984
20	38506
21	29510
22	30284
23	41308
24	49185
25	47876
26	21345
27	39399
28	21737
29	35852
30	16784
31	13297
32	21063
33	45968
34	40883
35	35586
36	15316
37	42521
38	45097
39	41797
40	40103
41	44181
42	24424
43	18625
44	34632
45	45905
46	43335
47	43606
48	22874
49	12949
50	13703
51	31488
52	40631
53	25886
54	14528
55	33659
56	22074
57	13429
58	38619
59	45369
60	39742
61	48682
62	13925
63	31415
64	46662
65	43582
66	46205
67	37740
68	23915
69	43840
70	27510
71	43485
72	31610
73	14016
74	14846
75	40768
76	28922
77	12043
78	31375
79	11794
80	14455
81	19143
82	33066
83	26597
84	49226
85	19536
86	10355
87	42268
88	22770
89	39551
90	45670
91	42789
92	12373
93	26528
94	18597
95	13852
96	23550
97	20023
98	19562
99	47620
100	38544
101	25555
102	21414
103	14639
104	31592
105	40606
106	35895
107	37549
108	38103
109	41288
110	12117
111	14245
112	45855
113	39549
114	30575
115	17346
116	34716
117	12929
118	29814
119	32073
120	10174
121	16817
122	37608
123	24969
124	35929
125	43573
126	14464
127	40914
128	45082
129	47096
130	29745
131	12958
132	12769
133	11348
134	18215
135	43346
136	29375
137	23766
138	47510
139	28168
140	14588
141	33390
142	38124
143	29741
144	30011
145	12743
146	26475
147	12083
148	31071
149	13447
150	10399
151	34709
152	46087
153	32062
154	38888
155	49648
156	43931
157	42284
158	31487
159	14393
160	29064
161	21870
162	38164
163	12834
164	11239
165	15898
166	21468
167	39828
168	21033
169	29518
170	36552
171	33874
172	44498
173	40468
174	26565
175	47867
176	13381
177	23369
178	11320
179	10866
180	37345
181	16424
182	15394
183	42031
184	45827
185	31013
186	31528
187	36528
188	34059
189	14878
190	42683
191	29032
192	24280
193	34690
194	18123
195	37299
196	12844
197	37745
198	40371
199	39149
200	35920
201	21159
202	21566
203	47173
204	10958
205	20925
206	25476
207	13240
208	21110
209	25909
210	37951
211	49907
212	45063
213	30743
214	46824
215	18609
216	48016
217	21534
218	11736
219	21730
220	10011
221	39789
222	35817
223	24730
224	38708
225	34371
226	20509
227	27027
228	48910
229	26722
230	13396
231	27856
232	28581
233	20565
234	25896
235	25301
236	32572
237	49330
238	12253
239	43522
240	20675
241	18881
242	17277
243	14931
244	25337
245	37916
246	18235
247	49596
248	22825
249	37181
250	22471
251	17785
252	35698
253	41009
254	18485
255	22786
256	44223
257	40738
258	20948
259	33266
260	13722
261	27471
262	35955
263	24882
264	17890
265	19926
266	19825
267	32928
268	29589
269	22380
270	32136
271	37912
272	25812
273	44844
274	11547
275	36248
276	30427
277	48557
278	43122
279	39790
280	31443
281	44627
282	43071
283	24196
284	10451
285	22338
286	39785
287	46294
288	39955
289	43673
290	29382
291	20959
292	40236
293	36207
294	34085
295	49876
296	39781
297	43760
298	43260
299	31755
300	42284
301	44834
302	34983
303	43197
304	22410
305	30585
306	33537
307	10425
308	36513
309	48885
310	24664
311	39660
312	39780
313	22049
314	35274
315	12091
316	30152
317	12290
318	16682
319	37498
320	16604
321	13311
322	28433
323	36728
324	23090
325	43808
326	13416
327	24322
328	46215
329	12595
330	25382
331	49959
332	11095
333	36549
334	11266
335	13122
336	10906
337	11850
338	41696
339	41809
340	26595
341	36181
342	29282
343	16500
344	37759
345	25898
346	18022
347	18704
348	14582
349	45628
350	41423
351	16449
352	16622
353	12944
354	11722
355	11708
356	32828
357	19311
358	49716
359	42148
360	36472
361	46423
362	28504
363	30719
364	25596
365	19752
366	19119
367	41480
368	33285
369	31255
370	24072
371	34476
372	35245
373	43414
374	44718
375	39165
376	39513
377	37908
378	43792
379	36045
380	17363
381	18488
382	38752
383	15867
384	47051
385	31895
386	44085
387	17938
388	39643
389	37585
390	40875
391	31898
392	27419
393	21390
394	24195
395	46362
396	49180
397	30494
398	10920
399	46817
400	30193
401	46278
402	22889
403	21131
404	45581
405	40542
406	11539
407	32666
408	25734
409	48701
410	22886
411	49591
412	18392
413	13879
414	21282
415	40957
416	12442
417	32242
418	37697
419	48979
420	15180
421	32286
422	13608
423	38543
424	30076
425	42808
426	27383
427	26085
428	47922
429	40878
430	25193
431	36782
432	41766
433	49188
434	46103
435	29738
436	40877
437	48422
438	42718
439	40372
440	15660
441	26571
442	42183
443	24946
444	38366
445	12394
446	47924
447	18301
448	21541
449	28261
450	25374
451	12141
452	38167
453	17655
454	42472
455	34162
456	22855
457	10737
458	37420
459	27117
460	20013
461	44135
462	35471
463	46102
464	28118
465	22961
466	14448
467	16080
468	41466
469	36634
470	25305
471	44941
472	48282
473	40194
474	37549
475	26195
476	14802
477	48667
478	49585
479	39042
480	47767
481	36129
482	14096
483	15308
484	35615
485	44121
486	22454
487	46682
488	19422
489	39321
490	39557
491	18010
492	31999
493	16993
494	36275
495	35263
496	27000
497	46593
498	34353
499	19563
500	12141
501	15025
502	31810
503	48850
504	17031
505	49529
506	20990
507	13574
508	12021
509	21871
510	32175
511	28588
512	16557
513	34570
514	47245
515	36878
516	11178
517	19097
518	20767
519	24822
520	17188
521	31991
522	21738
523	35639
524	45090
525	47659
526	30227
527	12559
528	47243
529	20566
530	28777
531	29172
532	15836
533	13396
534	29609
535	38044
536	29059
537	17530
538	25224
539	43808
540	27605
541	45917
542	43943
543	18686
544	31054
545	23536
546	33668
547	27982
548	11876
549	41605
550	40634
551	25170
552	22928
553	24529
554	38963
555	28602
556	19421
557	20153
558	15392
559	49346
560	33578
561	16179
562	32231
563	10097
564	45980
565	28221
566	35325
567	27734
568	27553
569	38202
570	19521
571	26539
572	39570
573	43114
574	40462
575	39681
576	20296
577	32164
578	15202
579	36169
580	42805
581	41127
582	11300
583	31999
584	33633
585	17054
586	48129
587	16825
588	18444
589	35045
590	39361
591	32205
592	16143
593	48363
594	39328
595	33634
596	25458
597	24712
598	40332
599	36362
600	48329
601	11036
602	21980
603	38375
604	34815
605	25650
606	12661
607	24931
608	24054
609	29491
610	34855
611	19363
612	19241
613	24582
614	27640
615	44298
616	18829
617	15646
618	15197
619	43804
620	19115
621	31021
622	46569
623	10151
624	41548
625	17576
626	28919
627	36740
628	44583
629	35218
630	38505
631	31255
632	30238
633	14047
634	34131
635	35019
636	19924
637	33582
638	36177
639	16889
640	35491
641	49358
642	25958
643	26739
644	26565
645	17334
646	10040
647	20398
648	10794
649	28749
650	49850
651	49301
652	29540
653	42996
654	35311
655	38100
656	29193
657	20103
658	14816
659	13542
660	30988
661	37433
662	42054
663	45770
664	18998
665	37812
666	25388
667	19406
668	22702
669	49227
670	13368
671	22569
672	12743
673	39413
674	32009
675	40573
676	24554
677	42197
678	29173
679	30265
680	23826
681	14630
682	30078
683	27832
684	26888
685	33046
686	48355
687	35806
688	30380
689	47430
690	30494
691	26342
692	23267
693	36863
694	14539
695	39270
696	34195
697	33935
698	18995
699	37550
700	23402
701	38021
702	19225
703	22356
704	28967
705	24153
706	10704
707	42183
708	10726
709	29815
710	45651
711	40397
712	33873
713	28159
714	40571
715	39504
716	19273
717	43417
718	48004
719	19564
720	45358
721	35034
722	21554
723	10581
724	27817
725	36476
726	48205
727	12428
728	16661
729	36182
730	36809
731	31649
732	49629
733	24678
734	24762
735	48858
736	23218
737	45821
738	48462
739	48803
740	34388
741	33797
742	28798
743	42353
744	38891
745	27255
746	36436
747	22977
748	14914
749	48115
750	26815
751	31740
752	13942
753	49802
754	23167
755	48119
756	13005
757	36855
758	30169
759	31734
760	30029
761	25508
762	17571
763	49106
764	19394
765	16499
766	11785
767	40159
768	46917
769	42142
770	37993
771	45511
772	16692
773	36938
774	13281
775	17917
776	35690
777	20885
778	15587
779	48248
780	46676
781	34972
782	13286
783	33880
784	17244
785	25895
786	41703
787	21870
788	13959
789	21823
790	38631
791	22089
792	34796
793	29898
794	31826
795	19328
796	18053
797	35404
798	45548
799	40512
800	11489
801	25203
802	38142
803	29914
804	43997
805	20093
806	19185
807	34822
808	10098
809	34051
810	31567
811	16190
812	31945
813	30893
814	19829
815	21390
816	52270
817	43353
818	32944
819	29969
820	47191
821	39480
822	31879
823	13230
824	41969
825	31623
826	35988
827	52138
828	23888
829	23357
830	25945
831	12209
832	18734
833	12707
834	11716
835	49994
836	48525
837	24782
838	48123
839	28469
840	27852
841	26554
842	45633
843	42635
844	11188
845	42812
846	31407
847	37284
848	49301
849	39401
850	44585
851	28124
852	13782
853	34417
854	21252
855	52126
856	46285
857	16343
858	29814
859	13777
860	42956
861	20375
862	35518
863	32934
864	19961
865	28924
866	32454
867	40992
868	19052
869	32499
870	47812
871	23713
872	44899
873	21896
874	27126
875	14464
876	25516
877	34367
878	40098
879	16346
880	19589
881	50521
882	52032
883	20329
884	31189
885	39554
886	24141
887	30830
888	36162
889	37214
890	32366
891	47894
892	22174
893	36071
894	14177
895	42145
896	19817
897	26024
898	28852
899	21807
900	18633
901	38359
902	33320
903	14740
904	21631
905	42824
906	12841
907	21767
908	34606
909	15179
910	10239
911	39830
912	36268
913	21875
914	38598
915	33093
916	52494
917	9154
918	32094
919	41564
920	23283
921	30796
922	32900
923	41756
924	12948
925	25899
926	33531
927	11667
928	31026
929	25795
930	24553
931	51515
932	19568
933	38315
934	42737
935	39591
936	27080
937	24589
938	39737
939	28219
940	12073
941	28743
942	9561
943	11364
944	36201
945	23494
946	25891
947	51925
948	40813
949	38237
950	24975
951	23571
952	42471
953	16974
954	38088
955	34071
956	14951
957	16958
958	42220
959	23371
960	22635
961	39416
962	17401
963	26216
964	25958
965	40758
966	31818
967	35591
968	20471
969	20335
970	17697
971	38890
972	24313
973	21285
974	42334
975	41730
976	11104
977	8306
978	28259
979	29826
980	17696
981	34997
982	52003
983	38847
984	28678
985	45329
986	31431
987	34117
988	12983
989	21642
990	37762
991	15121
992	41703
993	17620
994	16917
995	40632
996	41433
997	45597
998	12871
999	8743
1000	38294
/;
